,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
6099,14192020121306,1,37224,47922,31.06,42.06,5.27,2.35,0.53,89.72,96.56,31.65,42.88,4.33,0.84,0.43,236.49,204.37,0
6100,14192020121306,1,37224,45008,34.13,41.89,3.74,2.72,0.37,49.93,84.12,34.61,40.72,4.55,2.75,0.44,3.33,355.75,0
6101,14192020121306,1,37224,52416,35.52,42.04,3.2,1.57,0.33,26.69,87.41,36.91,42.08,0.82,1.2,0.08,264.99,57.75,1
6102,21812020121306,1,46203,44837,87.66,40.43,1.86,4.52,0.21,323.15,259.2,86.76,41.43,1.68,3.45,0.19,158.4,161.96,1
6103,21812020121306,1,46203,45255,91.38,41.22,6.92,2.86,0.71,262.89,256.71,90.52,42.04,2.59,4.82,0.24,141.13,208.98,1
6104,32082020121306,1,37224,45008,85.07,38.08,3.98,6.93,0.42,351.11,238.18,84.2,37.34,2.53,4.52,0.27,76.41,331.34,1
6105,32082020121306,1,37224,43915,86.43,38.63,5.87,5.98,0.62,317.28,254.43,86.06,39.78,5.4,3.07,0.53,156.49,193.09,1
6106,39272020121306,1,45255,43427,91.47,19.69,7.87,2.45,0.8,200.6,199.43,90.24,19.8,4.39,5.12,0.42,69.9,172.15,1
6107,7142020121308,1,52420,46290,31.62,21.48,5.81,5.09,0.6,352.66,63.98,32.74,21.66,2.57,1.81,0.23,252.0,40.74,1
6108,8642020121308,1,52619,43797,88.03,44.75,6.61,2.64,0.67,32.15,296.86,89.14,45.57,5.56,0.43,0.55,244.24,266.58,1
6109,12652020121308,1,52619,48233,26.87,26.78,7.46,4.11,0.74,141.96,166.06,28.16,26.26,5.05,3.83,0.5,247.65,253.69,0
6110,12652020121308,1,52619,47810,37.84,2.48,9.69,3.95,0.97,114.87,125.7,38.13,3.87,9.21,2.12,0.92,146.05,135.48,1
6111,10142020121309,1,47963,52622,80.81,34.05,5.95,5.06,0.6,212.22,215.67,79.51,33.59,3.84,0.86,0.38,17.28,58.69,1
6112,11612020121309,1,47963,52622,48.25,42.12,8.83,1.07,0.88,172.17,242.82,49.2,41.23,9.31,3.31,0.94,274.43,265.04,1
6113,19942020121309,1,47969,47915,80.66,35.75,4.74,3.47,0.49,312.88,316.33,79.89,36.62,2.48,3.83,0.27,58.32,109.3,1
6114,7542020121310,1,47843,44969,91.57,21.29,1.83,6.78,0.21,175.14,340.55,91.83,22.6,1.78,3.23,0.19,4.99,210.99,1
6115,7542020121310,1,47843,52527,91.83,20.87,3.12,7.6,0.35,191.47,320.74,90.64,21.38,2.86,4.34,0.3,91.0,131.31,1
6116,10862020121310,1,47843,52542,82.04,52.98,9.19,2.14,0.93,97.62,82.75,82.3,51.63,8.11,1.86,0.82,20.85,68.06,1
6117,11992020121310,1,46830,52594,87.12,23.1,7.19,2.21,0.71,239.09,229.71,86.17,23.43,3.57,1.72,0.36,85.62,111.38,1
6118,19882020121310,1,47843,52685,86.82,28.82,4.42,4.29,0.46,266.8,326.78,85.93,27.85,5.66,1.1,0.57,55.38,350.83,1
6119,19882020121310,1,47843,41808,87.64,27.55,5.97,3.1,0.61,288.17,326.46,86.63,27.07,4.34,2.75,0.43,11.54,15.88,1
6120,392020121311,1,43948,52604,82.16,11.42,6.84,4.55,0.68,193.34,235.05,80.92,11.64,4.38,0.97,0.43,156.51,193.66,1
6121,14112020121311,1,43948,46199,34.81,42.57,5.55,4.74,0.56,63.55,71.18,35.38,41.73,4.16,2.94,0.44,334.17,357.85,1
6122,392020121313,1,46256,43535,100.3,20.36,6.26,6.82,0.63,295.92,345.96,99.04,20.42,5.75,4.38,0.59,58.64,49.59,1
6123,14972020121313,1,35527,46457,95.43,26.43,5.78,2.84,0.59,255.3,330.09,96.23,27.1,3.1,3.25,0.31,207.73,181.54,0
6124,14972020121313,1,35527,43347,90.58,30.03,5.72,1.85,0.58,210.2,289.36,90.01,29.08,6.69,2.86,0.67,342.11,327.59,1
6125,22382020121313,1,35527,40476,32.01,21.81,7.49,3.21,0.74,8.13,81.29,32.08,22.99,6.22,4.89,0.62,132.05,144.65,0
6126,22382020121313,1,35527,46543,33.41,22.08,6.86,3.57,0.7,358.69,77.6,34.2,21.08,1.92,3.38,0.19,335.29,44.28,0
6127,22382020121313,1,35527,47905,39.85,23.38,2.96,1.36,0.32,350.61,79.45,38.94,24.43,2.79,1.57,0.28,179.57,120.43,1
6128,22382020121313,1,35527,47990,37.83,23.01,4.33,3.2,0.45,358.76,81.09,39.25,22.79,0.54,1.94,0.06,234.97,96.9,1
6129,32782020121313,1,35527,47990,83.4,4.76,8.23,2.24,0.85,161.25,241.55,82.3,5.7,5.51,1.83,0.56,157.03,213.37,1
6130,35962020121313,1,46256,40166,34.24,7.64,6.87,4.01,0.7,96.62,123.64,35.48,7.11,2.64,0.96,0.27,221.65,208.74,1
6131,402020121400,1,47605,47876,92.16,20.35,3.77,5.39,0.39,297.0,226.93,91.76,21.41,5.3,3.9,0.54,149.7,176.03,1
6132,3902020121400,1,52500,46672,30.01,12.18,6.5,3.43,0.65,172.93,167.32,31.42,11.71,3.0,0.69,0.3,313.43,156.67,1
6133,17672020121400,1,52500,47902,87.16,22.71,5.52,5.7,0.58,292.44,227.46,86.34,21.83,1.47,3.82,0.14,7.8,248.69,1
6134,17672020121400,1,52500,46684,88.65,23.85,7.01,3.18,0.71,264.83,236.32,88.68,25.14,6.62,2.84,0.66,68.85,208.01,1
6135,40182020121400,1,52500,46684,91.16,37.54,5.01,5.26,0.52,271.75,244.03,90.44,38.39,4.33,5.11,0.43,172.42,189.6,1
6136,402020120601,1,39975,31446,41.89,47.4,5.71,3.74,0.56,31.54,64.59,43.35,47.12,2.56,4.4,0.24,293.4,13.31,0
6137,402020120601,1,39975,43400,34.03,47.39,5.06,0.79,0.51,107.79,100.03,33.77,46.12,6.36,5.44,0.64,53.79,30.67,0
6138,402020120601,1,39975,46823,54.34,52.68,7.73,0.52,0.78,91.47,80.0,54.68,51.64,7.42,2.3,0.75,355.04,42.63,1
6139,2212020120601,1,44978,43474,91.51,1.89,8.49,1.7,0.85,224.63,202.08,90.5,2.52,7.6,2.14,0.76,169.27,168.74,1
6140,6332020120601,1,43445,44009,84.1,22.98,4.96,3.8,0.5,255.9,290.43,83.62,24.22,0.95,5.72,0.07,131.89,269.34,1
6141,12862020120601,1,44978,35583,34.65,32.64,4.78,3.36,0.49,97.67,89.11,35.32,33.82,3.28,1.99,0.32,239.21,158.16,0
6142,12862020120601,1,44978,46781,37.43,31.42,3.53,0.77,0.35,108.03,125.54,37.28,30.07,3.71,1.39,0.36,316.57,82.82,1
6143,18652020120601,1,44009,44937,82.36,14.29,3.89,4.38,0.4,269.56,291.55,81.79,15.18,2.09,5.34,0.23,155.9,116.72,1
6144,21352020120601,1,46424,39952,38.6,26.49,5.78,2.21,0.59,43.31,45.47,39.78,26.33,4.01,6.6,0.39,317.92,334.05,1
6145,23642020120601,1,44978,46184,93.33,51.5,4.89,2.65,0.49,277.78,282.09,92.18,50.78,2.35,3.68,0.22,352.61,5.66,1
6146,29922020120601,1,44009,43400,39.1,34.86,3.69,4.86,0.38,155.74,164.98,40.0,34.06,4.17,3.85,0.42,285.25,249.38,1
6147,40582020120601,1,52581,52913,99.03,13.61,5.79,4.29,0.6,183.95,190.97,97.98,14.55,8.38,2.67,0.85,148.65,154.63,1
6148,412020120602,1,46172,46304,92.34,48.15,8.08,1.45,0.81,319.35,310.14,91.63,47.15,5.65,3.56,0.55,18.56,10.73,1
6149,8472020120602,1,52619,46312,32.96,26.19,7.27,2.43,0.74,115.71,68.65,32.82,27.4,5.3,2.73,0.53,201.64,94.42,1
6150,8472020120602,1,52619,46283,31.56,25.66,7.7,1.69,0.78,93.7,69.9,31.58,24.69,8.23,3.76,0.83,17.04,26.55,1
6151,11962020120602,1,46172,48118,86.16,37.71,6.1,1.69,0.61,231.97,288.91,85.74,38.69,1.06,2.51,0.1,106.9,166.5,1
6152,11962020120602,1,46172,52621,85.62,37.93,5.73,2.71,0.58,219.72,291.2,85.06,36.98,3.87,4.52,0.39,30.29,3.62,1
6153,15772020120602,1,46172,52621,32.02,19.49,3.62,4.3,0.37,46.72,93.07,33.04,18.46,2.86,2.75,0.3,318.66,48.72,1
6154,18332020120602,1,52619,47837,87.91,28.62,5.58,6.53,0.56,330.68,354.79,86.81,28.95,4.48,4.03,0.45,85.74,34.39,1
6155,21302020120602,1,46172,47817,32.65,22.92,5.67,5.46,0.58,74.77,96.76,33.06,24.29,3.21,4.63,0.3,189.0,145.28,1
6156,24282020120602,1,52619,46633,27.47,43.09,2.95,8.73,0.32,58.47,99.4,28.53,43.4,3.0,4.33,0.31,221.86,264.0,1
6157,23192020120603,1,43663,52478,94.93,30.73,8.11,1.86,0.82,292.99,256.3,94.34,31.77,5.92,7.84,0.6,192.67,183.18,1
6158,23192020120603,1,43663,47934,91.41,29.55,6.62,3.77,0.68,346.63,247.22,90.57,30.57,5.58,1.42,0.56,155.8,193.14,1
6159,1912020120604,1,42397,45719,96.86,43.98,7.6,2.53,0.77,290.39,296.14,96.33,43.08,6.84,4.05,0.7,350.21,35.98,0
6160,1912020120604,1,42397,52548,92.07,45.4,5.2,2.86,0.53,307.27,276.39,90.96,44.9,7.1,2.07,0.72,40.18,15.32,1
6161,33542020120604,1,52584,52548,72.33,14.43,1.1,3.25,0.12,135.29,193.31,71.18,15.09,3.51,3.08,0.36,111.48,145.02,1
6162,33542020120604,1,52584,52737,73.51,15.52,3.75,3.43,0.39,197.4,238.77,72.12,16.07,3.71,1.42,0.37,139.85,191.6,1
6163,46072020120604,1,42397,52737,87.58,41.96,4.73,5.05,0.46,257.95,280.43,86.53,41.93,3.3,3.81,0.35,28.59,358.2,1
6164,46072020120604,1,42397,52548,88.49,41.71,6.31,3.3,0.65,261.75,272.58,88.03,40.67,5.78,3.86,0.57,346.99,358.7,1
6165,402020120605,1,47963,46908,21.9,25.7,8.21,3.93,0.83,133.07,148.69,22.69,26.53,7.22,4.2,0.72,184.64,194.46,0
6166,402020120605,1,47963,38643,29.29,21.8,6.26,0.96,0.63,54.52,94.26,29.02,23.03,5.86,2.46,0.59,143.28,146.4,1
6167,8722020120605,1,47963,43797,38.26,33.65,5.94,5.04,0.61,93.16,81.22,38.83,32.76,4.3,1.88,0.43,329.57,2.75,1
6168,31772020120605,1,52420,45395,85.28,48.28,8.02,2.76,0.81,281.1,312.07,84.3,47.92,5.11,1.42,0.5,27.88,355.69,1
6169,2642020120607,1,46836,46684,86.53,11.79,6.69,4.24,0.69,253.55,249.82,85.69,12.87,5.5,3.68,0.56,170.01,198.28,1
6170,2642020120607,1,46836,47863,87.18,12.02,7.11,3.67,0.72,257.15,251.73,86.85,10.85,2.31,3.73,0.21,11.57,265.25,1
6171,7542020120607,1,46836,45045,87.19,41.32,4.69,5.84,0.49,286.9,321.24,86.41,40.72,5.38,3.94,0.56,17.05,31.36,1
6172,10232020120607,1,46836,46684,30.91,17.91,6.8,4.68,0.7,111.97,111.8,31.68,17.0,2.65,2.4,0.27,72.83,293.33,1
6173,29052020120607,1,46836,46684,89.89,38.61,6.6,4.56,0.67,227.79,250.93,89.39,38.91,4.58,5.82,0.46,151.41,131.09,0
6174,29052020120607,1,46836,47863,87.28,37.07,3.62,5.48,0.38,213.77,222.65,86.15,36.22,3.38,5.25,0.35,84.8,38.73,1
6175,2042020120608,1,48784,47922,86.72,39.77,5.12,6.25,0.53,319.74,311.69,85.72,39.85,1.45,2.75,0.16,98.29,71.54,1
6176,36582020120608,1,48784,45008,31.07,48.29,5.57,4.75,0.56,88.74,62.07,32.31,47.76,3.69,1.82,0.38,196.55,6.6,1
6177,36582020120608,1,48784,43680,28.08,46.77,7.78,1.28,0.78,80.72,63.95,29.05,47.86,2.39,7.36,0.22,187.8,69.33,1
6178,42972020120608,1,46203,47928,71.57,48.58,5.3,2.65,0.54,34.13,256.91,70.96,47.71,1.39,1.74,0.14,4.79,339.62,0
6179,42972020120608,1,46203,44938,63.9,50.48,5.76,1.55,0.57,309.25,304.42,65.07,50.72,8.07,1.34,0.81,301.13,278.46,1
6180,402020120609,1,52622,38737,84.46,48.77,6.45,2.03,0.65,298.8,325.5,83.36,48.54,3.91,3.31,0.38,28.95,27.87,1
6181,2732020120609,1,37224,47871,31.93,15.61,3.99,7.86,0.44,134.5,54.34,33.2,16.18,1.36,4.41,0.16,224.97,237.0,1
6182,19482020120609,1,46211,43517,57.79,34.86,8.67,1.87,0.87,65.89,80.36,58.96,35.16,1.83,5.15,0.21,293.81,342.46,1
6183,28482020120609,1,52622,42512,87.08,42.87,2.82,6.41,0.29,259.58,295.86,85.76,43.5,2.1,4.43,0.25,152.64,141.67,1
6184,33342020120609,1,52622,52626,27.57,49.65,2.65,7.7,0.3,200.35,16.1,28.45,50.11,3.56,3.29,0.37,211.23,277.22,1
6185,4432020120610,1,43408,52897,27.98,15.08,4.32,5.6,0.43,56.27,33.72,29.24,15.39,4.18,5.83,0.43,263.74,232.67,0
6186,4432020120610,1,43408,48516,32.76,22.36,6.28,0.99,0.63,9.98,42.74,33.9,21.39,6.33,3.02,0.63,356.79,356.52,1
6187,4432020120610,1,43408,52511,31.89,21.44,6.4,0.9,0.64,4.58,44.02,32.26,19.99,7.27,3.98,0.71,15.21,16.28,1
6188,10902020120610,1,46270,48009,29.16,13.49,1.9,4.51,0.2,132.64,136.03,29.21,14.78,4.15,2.79,0.42,195.04,198.44,1
6189,14892020120610,1,46270,47968,31.69,25.91,6.96,3.99,0.71,87.57,105.22,32.07,24.68,3.87,7.04,0.39,260.37,31.03,1
6190,14892020120610,1,46270,48182,31.0,26.09,7.51,3.7,0.76,88.99,104.78,32.16,26.47,0.49,5.99,0.05,211.37,197.33,1
6191,17122020120610,1,43408,52535,36.16,6.62,6.31,1.21,0.63,121.03,118.69,37.24,7.34,3.86,1.29,0.38,214.5,148.12,1
6192,26792020120610,1,46270,46157,32.88,14.6,6.22,4.27,0.64,89.47,108.56,33.75,13.52,1.71,1.12,0.17,332.37,67.87,1
6193,29742020120610,1,48624,52535,89.28,19.96,5.48,7.6,0.58,314.4,235.05,88.25,19.29,0.99,2.46,0.1,85.7,261.33,1
6194,29742020120610,1,48624,52897,89.28,19.96,5.48,7.6,0.58,314.4,235.05,88.2,20.79,4.41,3.36,0.46,129.85,168.33,1
6195,31522020120610,1,48624,44887,88.68,8.71,5.19,6.06,0.53,248.1,210.49,87.32,8.99,4.47,0.43,0.45,129.92,170.94,1
6196,31522020120610,1,48624,46199,89.73,10.16,6.98,3.62,0.71,236.18,221.6,88.38,10.41,3.44,2.85,0.36,164.3,161.71,1
6197,34642020120610,1,46270,48009,46.8,18.24,8.89,1.6,0.89,85.4,110.23,47.02,19.59,8.01,2.59,0.8,161.95,132.04,1
6198,19092020120611,1,48601,38707,24.76,39.34,3.12,5.92,0.33,47.01,39.36,25.67,39.92,2.18,3.7,0.24,260.41,292.03,1
6199,25572020120611,1,47843,48988,91.6,16.64,6.46,0.62,0.64,297.64,317.87,92.1,17.2,6.4,6.37,0.66,175.49,150.87,0
6200,25572020120611,1,47843,52991,87.72,23.12,6.15,1.72,0.63,337.32,343.32,86.43,22.95,4.52,2.11,0.44,48.89,50.09,1
6201,33422020120611,1,47843,38707,29.48,44.23,5.9,4.8,0.6,103.01,68.37,29.28,42.88,6.44,3.13,0.64,58.9,49.73,1
6202,36972020120611,1,47843,52445,29.04,11.1,9.12,1.47,0.92,135.65,159.82,30.38,11.12,6.3,1.52,0.63,248.3,184.93,0
6203,36972020120611,1,47843,34654,35.88,3.67,4.28,3.14,0.44,65.31,107.49,36.94,4.15,2.7,4.57,0.29,224.2,178.67,1
6204,36972020120611,1,47843,48988,34.54,4.16,5.26,3.63,0.53,111.86,111.59,34.69,5.63,7.1,2.29,0.73,138.62,149.28,1
6205,7692020120612,1,52660,46445,91.26,38.37,4.86,5.57,0.5,263.65,261.27,90.43,38.95,3.1,4.56,0.3,171.7,173.4,1
6206,15792020120612,1,52660,43986,32.06,29.22,5.27,2.19,0.52,72.92,101.09,32.63,30.27,5.7,4.1,0.58,191.16,211.8,0
6207,15792020120612,1,52660,37211,28.4,28.34,3.2,1.98,0.33,78.29,19.55,29.64,28.18,3.76,1.23,0.38,273.66,280.44,0
6208,15792020120612,1,52660,45046,40.67,27.71,5.75,3.13,0.58,113.54,120.33,41.9,28.39,3.43,3.02,0.33,214.93,172.32,1
6209,23132020120612,1,52660,37211,33.13,39.11,4.73,3.93,0.49,51.02,43.45,34.36,39.47,3.72,2.66,0.36,264.3,324.68,0
6210,23132020120612,1,52660,46193,35.1,40.37,2.7,1.95,0.28,55.95,73.39,34.64,39.13,5.15,2.13,0.52,26.9,22.55,1
6211,11552020120700,1,46309,48008,28.15,7.81,3.46,8.28,0.38,179.9,129.86,29.06,8.12,4.33,4.98,0.44,214.83,234.93,1
6212,18642020120702,1,46329,41590,37.52,27.55,7.8,3.73,0.78,54.75,64.5,37.87,26.37,5.19,2.54,0.51,345.89,14.63,1
6213,24112020120702,1,46329,47866,26.47,4.46,7.77,1.11,0.78,122.63,153.35,27.95,4.34,5.35,2.45,0.53,209.88,202.22,1
6214,35382020120702,1,46329,43487,92.02,22.62,7.63,2.26,0.77,319.43,348.28,91.3,21.56,6.01,1.7,0.59,75.55,50.09,0
6215,35382020120702,1,46329,47866,82.5,30.86,6.07,5.05,0.61,280.62,312.2,82.06,32.27,4.13,2.16,0.42,169.07,279.23,1
6216,35382020120702,1,46329,41590,81.69,31.77,5.96,4.57,0.6,282.94,322.19,81.71,30.36,7.41,2.06,0.75,345.72,334.81,1
6217,39682020120702,1,46256,44021,34.52,7.34,7.3,3.85,0.75,121.43,140.09,35.97,7.72,4.95,1.32,0.5,151.75,184.39,0
6218,39682020120702,1,46256,40125,46.32,0.7,5.64,2.65,0.58,75.55,100.85,47.24,1.58,3.58,2.28,0.36,194.98,142.47,1
6219,402020120800,1,47911,47876,92.66,30.68,3.8,4.17,0.4,295.15,292.05,92.49,31.6,3.96,4.6,0.4,172.12,179.5,1
6220,402020120800,1,47911,46958,93.04,30.54,4.15,3.47,0.43,277.59,288.52,91.7,30.35,3.43,5.97,0.36,57.57,38.43,1
6221,7582020120800,1,47911,46220,83.26,36.65,7.97,2.2,0.81,271.39,266.42,83.33,37.86,3.27,3.91,0.32,151.12,155.58,0
6222,7582020120800,1,47911,38883,60.68,46.99,7.19,3.09,0.73,279.09,273.26,59.37,46.46,8.11,2.44,0.83,335.26,311.32,1
6223,7582020120800,1,47911,53059,52.03,46.98,8.24,0.64,0.83,269.75,269.44,53.06,48.04,9.14,1.96,0.91,274.18,265.78,1
6224,21052020120800,1,52500,41599,39.91,49.94,6.82,2.79,0.7,95.58,66.42,40.67,49.06,6.9,2.09,0.7,30.2,23.82,1
6225,26612020120800,1,47911,47896,87.75,33.25,1.68,4.42,0.19,254.28,252.69,89.16,33.06,4.64,3.99,0.46,262.4,319.23,1
6226,432020112600,1,43379,44937,31.48,15.18,3.92,6.67,0.43,354.18,79.72,32.32,14.63,3.26,3.61,0.33,306.24,288.5,1
6227,432020112600,1,43379,48454,30.01,14.88,6.18,4.28,0.64,60.7,77.31,30.08,16.24,5.13,4.35,0.43,199.48,147.94,1
6228,6892020112600,1,44978,48557,92.47,9.63,5.74,2.42,0.57,271.92,277.44,91.21,9.68,2.27,3.99,0.25,79.21,204.46,1
6229,6892020112600,1,44978,46283,91.47,9.69,4.8,3.62,0.46,296.09,275.11,91.16,10.86,4.12,1.31,0.41,164.35,230.17,1
6230,8672020112600,1,44978,46633,90.4,19.88,5.77,5.76,0.6,316.38,256.32,89.76,18.59,4.6,1.06,0.45,16.41,297.93,1
6231,8672020112600,1,44978,46312,92.32,20.28,7.57,4.22,0.76,293.24,259.37,92.22,21.48,7.25,3.04,0.72,208.19,217.79,1
6232,22732020112600,1,44978,52498,89.47,32.04,7.1,5.03,0.72,315.44,345.53,88.12,31.74,6.4,0.84,0.64,55.42,23.47,1
6233,28922020112600,1,44978,46312,90.58,18.86,7.9,2.14,0.79,278.15,268.26,90.82,19.76,6.41,4.39,0.64,188.99,205.28,1
6234,10012020112601,1,46329,47996,84.84,45.85,5.16,1.24,0.52,335.43,323.35,83.9,46.96,2.62,4.31,0.26,135.57,7.91,1
6235,28862020112601,1,46329,47996,81.82,52.91,7.87,2.51,0.8,294.04,304.08,80.87,52.39,5.96,2.66,0.61,11.28,339.34,1
6236,4742020112900,1,52420,46416,89.15,6.6,6.35,3.81,0.65,231.68,240.37,88.63,7.43,4.67,3.19,0.48,162.13,131.92,0
6237,4742020112900,1,52420,41808,86.43,4.33,5.37,3.28,0.54,232.94,219.99,85.31,4.34,3.19,3.77,0.34,158.55,152.88,1
6238,31622020112900,1,46830,47810,84.96,48.2,6.76,1.33,0.68,287.06,321.63,83.85,47.57,2.96,5.07,0.29,26.59,42.8,0
6239,3292020112901,1,52559,37200,89.84,24.97,0.9,2.99,0.1,67.47,348.48,89.77,23.78,4.53,3.07,0.46,31.18,348.08,1
6240,3292020112901,1,52559,42901,90.49,23.57,3.96,4.07,0.41,356.91,338.0,90.37,24.61,0.96,2.48,0.11,220.96,114.68,1
6241,6882020112901,1,35527,45516,36.26,10.75,5.6,2.44,0.57,65.29,122.75,36.81,12.14,5.66,1.37,0.56,157.03,170.31,1
6242,14172020112901,1,52559,40166,37.96,20.6,5.01,1.52,0.51,62.28,47.52,38.81,19.46,5.89,1.38,0.59,356.48,10.3,1
6243,19522020112901,1,52559,47964,27.17,18.44,4.06,6.47,0.43,87.3,28.76,28.34,18.29,4.85,0.29,0.49,285.66,347.6,1
6244,22472020112901,1,35527,43845,74.11,45.37,8.77,2.84,0.9,192.56,284.88,73.41,44.16,7.47,0.81,0.74,336.91,328.97,1
6245,26062020112901,1,52559,37200,41.94,28.5,4.53,3.65,0.45,93.43,53.26,42.7,29.67,1.53,3.65,0.15,202.9,196.55,1
6246,28722020112901,1,35527,52559,79.56,0.17,8.59,2.27,0.81,179.45,244.67,79.34,1.61,8.0,1.52,0.82,215.6,228.31,1
6247,34902020112901,1,35527,46729,39.63,6.91,9.7,1.75,0.99,341.78,148.64,40.82,7.63,9.07,0.52,0.91,178.92,173.53,1
6248,41022020112901,1,44286,37200,99.4,27.62,4.97,2.07,0.51,196.33,188.77,97.95,27.91,4.62,1.86,0.47,126.87,143.85,1
6249,422020112902,1,37224,45020,31.18,16.92,7.3,3.26,0.74,122.03,131.2,32.06,17.54,7.2,5.49,0.73,222.54,182.53,1
6250,2812020112902,1,45020,35102,79.08,22.13,8.51,3.25,0.86,253.24,266.68,78.09,21.36,1.48,5.07,0.13,41.68,303.36,0
6251,18502020112902,1,44927,52444,37.44,36.93,5.51,3.39,0.56,133.63,115.2,37.92,35.65,2.35,4.83,0.25,352.12,8.18,1
6252,18502020112902,1,44927,42512,36.95,37.18,5.85,3.35,0.58,123.95,117.05,37.94,37.92,4.04,1.19,0.41,226.49,172.59,1
6253,19122020112902,1,45020,47891,76.3,18.15,8.18,2.08,0.83,213.34,195.32,74.95,18.37,8.33,2.01,0.83,144.69,178.52,1
6254,22662020112902,1,52555,43880,81.93,42.91,5.44,2.8,0.56,332.63,318.1,80.73,42.21,3.69,6.84,0.37,144.09,35.7,1
6255,34192020112902,1,45020,52626,34.74,32.12,6.03,3.03,0.61,97.22,151.78,35.45,30.89,4.07,5.08,0.43,321.99,237.21,1
6256,36862020112902,1,37224,45006,97.42,29.84,5.15,0.92,0.52,335.73,315.29,97.05,28.5,4.74,3.34,0.47,1.08,345.2,1
6257,15682020112903,1,46265,48671,83.43,24.9,5.21,4.46,0.54,179.37,222.65,82.39,23.85,0.38,4.2,0.03,31.76,273.68,1
6258,23362020112903,1,46265,48671,95.54,13.37,2.83,3.27,0.3,296.2,305.15,94.91,12.41,3.36,4.54,0.34,37.94,27.31,1
6259,23362020112903,1,46265,41997,96.06,13.01,3.47,3.4,0.36,287.58,298.28,94.89,13.59,2.78,3.11,0.28,296.54,163.2,1
6260,36432020112903,1,46836,46349,33.03,16.97,2.33,1.06,0.24,68.29,105.68,33.44,15.99,3.83,1.47,0.4,339.57,282.2,0
6261,36432020112903,1,46836,41448,38.7,17.86,4.01,4.25,0.4,114.92,109.38,38.88,19.16,5.55,1.89,0.56,150.45,146.93,1
6262,4592020112904,1,47605,44987,67.64,50.25,4.66,1.33,0.47,311.88,260.2,68.38,49.17,7.27,2.15,0.74,310.8,287.56,1
6263,4592020112904,1,47605,43817,70.07,50.68,5.04,3.99,0.52,289.25,261.21,69.13,49.58,4.97,5.86,0.52,38.29,314.08,1
6264,12702020112904,1,52737,48136,88.9,28.15,5.23,5.25,0.52,284.31,239.7,87.96,29.05,4.43,4.17,0.44,146.79,189.55,1
6265,14192020112904,1,47605,52737,21.02,27.6,7.66,1.68,0.77,42.7,41.19,22.2,27.01,8.07,5.3,0.81,319.29,325.98,0
6266,14192020112904,1,47605,53030,23.04,29.67,6.77,3.02,0.69,72.41,47.03,22.91,30.34,4.08,3.93,0.42,207.18,236.93,0
6267,14192020112904,1,47605,43817,25.47,32.55,4.15,6.33,0.43,125.42,16.86,26.79,32.48,4.51,4.08,0.46,278.85,306.12,1
6268,22002020112904,1,47605,48318,43.11,7.82,4.94,1.07,0.56,135.31,123.97,43.55,9.13,6.75,2.69,0.69,177.81,149.25,1
6269,43582020112905,1,46273,52613,22.59,18.21,2.98,4.62,0.32,103.79,147.09,23.31,17.52,2.62,4.13,0.26,350.38,268.27,1
6270,2372020112906,1,41319,46657,89.73,44.86,7.6,4.22,0.77,309.8,340.39,88.61,44.77,6.71,2.02,0.66,129.61,46.15,0
6271,2372020112906,1,41319,45008,88.2,51.05,4.25,4.43,0.45,249.14,353.16,87.01,50.19,7.58,2.03,0.76,16.1,18.11,1
6272,8612020112906,1,41319,46250,89.57,43.03,5.56,3.59,0.57,290.23,340.03,88.38,43.0,3.71,1.47,0.4,69.0,36.62,0
6273,8612020112906,1,41319,45008,75.39,49.82,7.81,1.62,0.78,248.99,244.4,76.5,48.89,7.47,2.52,0.75,325.36,265.63,0
6274,8612020112906,1,41319,39941,63.38,43.42,8.08,0.6,0.81,242.21,238.26,64.72,43.61,9.29,0.71,0.93,253.88,246.47,1
6275,11072020112906,1,46203,47828,90.22,1.75,7.03,2.52,0.71,245.03,219.03,88.96,1.96,4.63,2.27,0.45,83.36,200.39,1
6276,9072020112907,1,46279,43534,85.68,6.6,4.43,2.29,0.45,264.97,211.75,84.95,7.67,6.02,5.18,0.6,141.18,165.44,1
6277,9072020112907,1,46279,45608,85.88,7.0,4.51,1.66,0.45,251.62,217.84,84.8,6.65,2.67,5.08,0.28,91.51,113.36,1
6278,17462020112907,1,47963,44931,28.67,26.55,6.66,5.25,0.69,22.32,47.58,28.92,27.96,2.15,3.87,0.21,215.87,115.81,1
6279,36642020112907,1,47963,44174,39.8,12.8,4.51,0.7,0.47,101.09,39.9,38.85,13.44,6.4,3.53,0.65,98.83,91.26,1
6280,23332020112908,1,53098,42992,93.67,46.18,6.52,3.27,0.66,298.95,338.47,92.37,46.73,6.19,1.76,0.63,92.4,30.09,1
6281,21722020112910,1,46213,52471,85.71,8.97,4.54,2.74,0.46,227.52,233.44,85.2,9.65,7.15,5.01,0.72,161.09,160.03,1
6282,3882020112911,1,40615,43357,88.46,44.33,5.85,2.22,0.58,270.97,282.88,88.24,43.28,4.71,5.37,0.48,329.01,36.59,0
6283,3882020112911,1,40615,46652,83.69,44.76,6.03,3.08,0.61,264.1,263.28,83.71,45.97,4.65,3.2,0.45,207.14,206.81,0
6284,3882020112911,1,40615,52644,78.46,46.31,3.15,1.45,0.31,343.97,357.51,79.85,45.87,4.04,3.39,0.41,298.71,316.48,1
