,gamePlayID,type (0=punt),#19 playerID,#20 playerID,#21 playerID,#11 playerID,#12 playerID,#13 playerID,#14 playerID,#15 playerID,#16 playerID,#17 playerID,#18 playerID,#0 playerID,#1 playerID,#2 playerID,#3 playerID,#4 playerID,#5 playerID,#6 playerID,#7 playerID,#8 playerID,#9 playerID,#10 playerID,#19 x,#19 y,#19 v,#19 a,#19 distance,#19 orientation,#19 direction,#20 x,#20 y,#20 v,#20 a,#20 distance,#20 orientation,#20 direction,#21 x,#21 y,#21 v,#21 a,#21 distance,#21 orientation,#21 direction,#11 x,#11 y,#11 v,#11 a,#11 distance,#11 orientation,#11 direction,#12 x,#12 y,#12 v,#12 a,#12 distance,#12 orientation,#12 direction,#13 x,#13 y,#13 v,#13 a,#13 distance,#13 orientation,#13 direction,#14 x,#14 y,#14 v,#14 a,#14 distance,#14 orientation,#14 direction,#15 x,#15 y,#15 v,#15 a,#15 distance,#15 orientation,#15 direction,#16 x,#16 y,#16 v,#16 a,#16 distance,#16 orientation,#16 direction,#17 x,#17 y,#17 v,#17 a,#17 distance,#17 orientation,#17 direction,#18 x,#18 y,#18 v,#18 a,#18 distance,#18 orientation,#18 direction,#0 x,#0 y,#0 v,#0 a,#0 distance,#0 orientation,#0 direction,#1 x,#1 y,#1 v,#1 a,#1 distance,#1 orientation,#1 direction,#2 x,#2 y,#2 v,#2 a,#2 distance,#2 orientation,#2 direction,#3 x,#3 y,#3 v,#3 a,#3 distance,#3 orientation,#3 direction,#4 x,#4 y,#4 v,#4 a,#4 distance,#4 orientation,#4 direction,#5 x,#5 y,#5 v,#5 a,#5 distance,#5 orientation,#5 direction,#6 x,#6 y,#6 v,#6 a,#6 distance,#6 orientation,#6 direction,#7 x,#7 y,#7 v,#7 a,#7 distance,#7 orientation,#7 direction,#8 x,#8 y,#8 v,#8 a,#8 distance,#8 orientation,#8 direction,#9 x,#9 y,#9 v,#9 a,#9 distance,#9 orientation,#9 direction,#10 x,#10 y,#10 v,#10 a,#10 distance,#10 orientation,#10 direction
138,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,72.2,53.17,8.75,1.82,0.88,267.98,269.3,74.6,52.37,5.17,1.94,0.52,320.05,13.1,83,54.32,2.66,1.65,0.27,255.06,334.01,75.87,43.67,5.69,3.03,0.57,289.67,295.57,69.4,46.46,3,1.64,0.29,42.81,320.47,87.22,30.48,2.99,0.18,0.3,295.25,296.5,80.56,48.83,3.71,2.27,0.36,292.43,283.82,82.19,39.27,4.14,1.61,0.42,292.3,310.61,80.64,34.91,4.75,0.32,0.48,303.71,305.62,81.61,50.81,3.23,1.63,0.3,309.12,345.97,84.15,52.35,3.69,0.76,0.37,277.79,286.8,66.44,46.71,6.7,1.58,0.67,357.12,338.31,78.69,55.43,6.9,3.29,0.69,268.68,284.72,77.15,52.88,3.77,4.01,0.29,301.05,317.81,74.58,50.19,7.34,3.68,0.73,291.88,292.14,75.4,51.24,6.05,1.59,0.61,278.13,284.26,77.21,46.17,5.95,1.97,0.6,295.55,293.6,75.31,52.01,4.61,3.17,0.47,286.12,14.33,72.37,44.86,6.87,3.45,0.69,292.22,295.76,88.92,44.97,0.58,0.35,0.06,269.83,221.68,82.28,47.58,5.75,1.99,0.57,271.89,281.25,77.4,52.41,5.2,3.24,0.52,279.07,267.57
139,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,71.33,53.17,8.7,1.59,0.87,267.98,268.59,74.71,52.86,4.94,2.2,0.5,314.18,12.7,82.88,54.55,2.48,1.61,0.26,250.09,333.66,75.34,43.9,5.82,3.04,0.58,291.21,291.67,69.19,46.69,3.21,2.09,0.31,47.11,315.99,86.95,30.62,3.01,0.26,0.3,296.63,296.14,80.18,48.92,3.95,1.94,0.39,287.13,281.97,81.87,39.54,4.15,1.63,0.42,291.05,307.88,80.24,35.19,4.85,0.47,0.49,304.86,304.42,81.52,51.08,3.09,1.75,0.28,309.12,344.58,83.8,52.46,3.77,0.42,0.37,274.8,286.54,66.18,47.33,6.74,1.35,0.68,352.16,337.07,78.01,55.58,7.04,3.33,0.7,271.12,281.43,76.97,53.02,3.24,4.76,0.22,297.22,315.59,73.88,50.45,7.48,3.24,0.75,289.32,289.32,74.82,51.41,5.98,1.28,0.61,275.09,284.66,76.66,46.41,6.01,1.66,0.6,292.98,292.1,75.44,52.44,4.41,3.39,0.45,282.43,18.59,71.73,45.14,7.01,3.3,0.7,287.33,292.29,88.88,44.93,0.51,0.55,0.05,267.77,225.05,81.71,47.68,5.82,2.1,0.58,273.41,278.51,76.89,52.36,5.05,3.2,0.51,276.62,263.35
140,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,70.46,53.17,8.62,1.71,0.87,269.1,267.36,74.81,53.33,4.65,2.53,0.48,312.59,12.07,82.77,54.76,2.31,1.56,0.24,247.08,332.47,74.78,44.1,5.94,2.77,0.59,290.43,288.45,68.94,46.91,3.42,2.49,0.33,52.7,309.96,86.68,30.75,3.04,0.32,0.3,298.54,295.55,79.75,49.01,4.36,2.01,0.44,277.17,280.67,81.53,39.79,4.22,1.55,0.42,289.98,305.42,79.82,35.47,4.93,0.65,0.5,308.41,303.14,81.41,51.34,2.99,1.51,0.28,304.95,342.45,83.43,52.56,3.8,0.1,0.38,274.8,286.5,65.91,47.95,6.71,1.41,0.67,349.38,335.61,77.32,55.7,7.17,3.33,0.71,269.74,278.38,76.83,53.11,2.68,5.34,0.17,294.32,313.08,73.16,50.69,7.62,2.59,0.76,287.32,287.36,74.24,51.57,5.93,1.2,0.6,273.69,284.97,76.08,46.64,6.17,1.46,0.63,288.14,290.63,75.6,52.85,4.34,3.37,0.44,279.05,23.57,71.07,45.39,7.08,3.26,0.7,284.34,289.45,88.85,44.9,0.43,0.66,0.05,266.27,225.37,81.13,47.76,5.88,2.03,0.59,274.42,276.14,76.43,52.29,4.67,3.34,0.47,273.5,260.01
141,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,69.61,53.22,8.47,2.05,0.86,271.78,266.23,74.9,53.77,4.3,3.1,0.45,309.68,11.2,82.66,54.95,2.16,1.5,0.22,243.47,330.37,74.2,44.27,6.07,2.57,0.61,288.41,285.42,68.65,47.12,3.62,3.09,0.35,81.35,302.6,86.4,30.88,3.07,0.23,0.31,301.03,295.68,79.3,49.09,4.61,1.82,0.46,274.02,279,81.18,40.03,4.27,1.51,0.43,289.98,302.85,79.39,35.73,5.02,0.95,0.5,306.01,301.23,81.31,51.58,2.86,1.54,0.26,303.48,341.01,83.07,52.67,3.8,0.32,0.38,274.8,285.07,65.63,48.55,6.6,1.69,0.66,352.2,334.23,76.6,55.79,7.24,2.9,0.72,266.53,275.82,76.74,53.15,2.09,5.18,0.1,294.32,309.69,72.42,50.9,7.75,2.15,0.77,288.01,285.48,73.66,51.72,5.9,1.11,0.6,270.26,284.87,75.47,46.83,6.29,1.71,0.63,288.14,287.77,75.79,53.25,4.27,3.06,0.44,275.87,27.61,70.39,45.62,7.12,2.64,0.71,284.34,287.28,88.82,44.87,0.32,0.77,0.04,266.27,228.14,80.54,47.82,5.96,1.75,0.59,272.35,274.57,75.99,52.21,4.34,3.32,0.45,274.67,258.24
142,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,68.78,53.16,8.24,2.53,0.84,275.29,265.12,74.98,54.17,3.91,3.3,0.41,305.23,10.6,82.55,55.13,2.02,1.47,0.21,242.43,328.64,73.6,44.42,6.24,2.3,0.62,282.66,282.82,68.33,47.31,3.87,3.46,0.38,125.39,297.04,86.13,31.02,3.09,0.04,0.31,300.02,296.24,78.82,49.15,4.87,1.64,0.49,274.02,277.51,80.8,40.25,4.33,1.51,0.43,289.98,300.09,78.95,35.98,5.09,1.08,0.51,303.7,299.58,81.2,51.8,2.73,1.66,0.25,302.53,338.67,82.7,52.76,3.83,0.3,0.38,277.4,284.6,65.34,49.14,6.46,1.88,0.65,354.11,333.04,75.88,55.85,7.32,2.65,0.73,264.43,273.23,76.7,53.16,1.53,4.78,0.04,297.52,307.65,71.66,51.1,7.85,1.85,0.78,286.86,283.72,73.09,51.87,5.81,1.17,0.59,270.26,285.11,74.85,47,6.39,1.8,0.65,288.14,285.24,75.99,53.61,4.15,2.63,0.42,272.91,30.57,69.71,45.83,7.21,2.03,0.72,283.55,285.88,88.81,44.85,0.23,0.78,0.03,266.27,225.63,79.94,47.86,6.01,1.48,0.6,271.48,273.2,75.59,52.12,3.96,3.59,0.41,269.17,255.71
143,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,67.98,53.09,7.83,3.18,0.8,277.51,264.58,75.05,54.54,3.52,3.41,0.37,299.06,10.11,82.45,55.28,1.78,1.79,0.18,242.43,324.44,72.98,44.55,6.35,2.08,0.63,282.66,280.52,67.96,47.48,4.13,3.31,0.4,163.3,293.49,85.85,31.16,3.13,0.21,0.31,299.23,297.14,78.32,49.21,5.1,1.74,0.5,269.74,275.82,80.42,40.46,4.38,1.4,0.44,288,297.9,78.5,36.23,5.17,1.31,0.52,301.23,297.7,81.09,52,2.59,1.71,0.23,300.76,336.47,82.32,52.87,3.87,0.32,0.39,277.4,286.33,65.05,49.7,6.21,2.25,0.63,1.07,332.26,75.14,55.87,7.41,2.63,0.74,266.94,270.42,76.68,53.15,1.05,4.17,0.02,296.4,304.62,70.89,51.27,7.95,1.76,0.79,282.8,281.91,72.53,52.02,5.74,1.13,0.58,272.59,285.16,74.21,47.16,6.52,1.82,0.66,289.11,283.23,76.2,53.97,4.06,2.03,0.41,271.92,32.23,69.01,46.01,7.17,1.76,0.72,282.7,284.42,88.79,44.85,0.11,0.87,0.01,266.27,257.8,79.34,47.89,6.04,1.1,0.6,269.14,272.36,75.26,52.01,3.35,4.48,0.35,269.17,251.18
144,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,67.24,53,7.37,4.03,0.75,276.57,262.54,75.1,54.87,3.18,3.28,0.33,294.08,9.09,82.35,55.42,1.66,1.62,0.17,242.43,321.05,72.34,44.65,6.41,1.94,0.64,282.66,278.18,67.56,47.63,4.37,3.1,0.43,194.58,289.25,85.57,31.31,3.16,0.19,0.32,298.5,297.33,77.8,49.26,5.29,1.65,0.52,269.74,274.59,80.02,40.66,4.45,1.42,0.45,284.27,295.33,78.03,36.47,5.27,1.37,0.53,299.31,295.9,80.98,52.19,2.45,1.74,0.22,299.75,334.03,81.95,52.98,3.92,0.4,0.39,282.38,287.09,64.77,50.24,5.98,2.38,0.61,9.56,332.29,74.4,55.85,7.47,2.48,0.74,266.94,268.1,76.68,53.13,0.66,3.56,0.02,293.76,299.08,70.11,51.42,7.98,1.57,0.79,281.71,280.59,71.98,52.17,5.71,0.99,0.57,271.27,285.61,73.57,47.31,6.58,1.66,0.66,289.11,281.86,76.41,54.29,3.75,2.16,0.38,268.2,33.73,68.3,46.17,7.19,1.83,0.73,282.08,282.16,88.77,44.84,0.13,0.55,0.02,265.55,254.96,78.73,47.91,6.07,0.89,0.61,269.14,271.54,74.97,51.9,2.79,4.95,0.3,264.3,246.51
145,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,66.54,52.89,6.87,4.52,0.7,272.38,260.39,75.14,55.16,2.82,3.19,0.3,290.39,7.25,82.23,55.54,1.59,1.45,0.17,243.17,316.4,71.7,44.72,6.48,1.9,0.65,282.66,275.79,67.11,47.75,4.76,3.41,0.47,236.02,283.8,85.29,31.46,3.18,0.54,0.32,298.5,299.58,77.26,49.3,5.44,1.48,0.54,271.54,273.38,79.61,40.84,4.47,1.45,0.45,283.08,292.74,77.54,36.69,5.36,1.44,0.53,297.54,293.87,80.84,52.35,2.31,1.84,0.21,297.38,330.1,81.57,53.1,3.93,0.53,0.39,282.38,287.94,64.49,50.75,5.71,2.6,0.58,21.27,331.69,73.65,55.81,7.51,2.32,0.75,266.36,265.92,76.7,53.1,0.34,2.88,0.04,291.5,288.2,69.32,51.56,7.96,1.53,0.8,280.48,279.33,71.42,52.31,5.73,0.67,0.57,273.61,284.46,72.92,47.44,6.67,1.41,0.66,287.64,280.89,76.61,54.57,3.39,2.62,0.34,265.29,36.06,67.58,46.3,7.25,1.86,0.74,286.53,280.08,88.77,44.84,0.05,0.56,0,265.55,301,78.12,47.92,6.11,0.94,0.61,273.46,270.16,74.75,51.79,2.3,4.87,0.25,266.78,242.08
146,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,65.89,52.76,6.41,4.86,0.66,272.38,258.51,75.17,55.42,2.49,3.04,0.26,285.85,3.73,82.12,55.65,1.53,1.32,0.16,243.17,311.42,71.04,44.77,6.61,1.69,0.67,280.57,274.07,66.64,47.86,4.98,2.81,0.49,234.64,281.52,85.01,31.62,3.23,0.18,0.32,297.65,298.66,76.71,49.33,5.61,1.17,0.56,271.54,272.67,79.18,41,4.54,1.48,0.46,284.74,290.12,77.04,36.91,5.48,1.18,0.55,296.11,292.95,80.69,52.51,2.26,1.7,0.22,297.38,325.65,81.19,53.17,4.05,0.58,0.39,281.71,289.32,64.22,51.24,5.42,2.77,0.55,40.24,330.37,72.89,55.74,7.59,2.22,0.76,262.9,263.71,76.73,53.07,0.11,2.17,0.04,289.98,258.55,68.54,51.67,7.98,1.93,0.8,277.25,277.1,70.87,52.45,5.75,0.79,0.57,273.61,283.18,72.26,47.56,6.76,1.22,0.67,285.32,279.7,76.8,54.82,2.98,3.25,0.31,265.29,39.13,66.84,46.42,7.28,1.72,0.74,285.11,278.79,88.77,44.84,0.02,0.42,0,264.89,13.62,77.5,47.92,6.14,0.74,0.61,273.46,269.73,74.57,51.69,1.76,4.73,0.2,262.96,236.15
147,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,65.29,52.62,5.92,5.16,0.62,270.12,255.49,75.17,55.65,2.17,3.08,0.23,282.29,358.14,82,55.74,1.49,1.24,0.15,244.73,305.68,70.36,44.81,6.7,1.59,0.67,280.57,272.35,66.13,47.95,5.17,2.39,0.51,243.55,279.01,84.72,31.77,3.26,0.1,0.33,298.69,298.68,76.14,49.35,5.79,1.14,0.57,269.33,271.3,78.75,41.15,4.59,1.39,0.46,285.66,288.14,76.52,37.12,5.6,1.11,0.56,296.11,291.47,80.55,52.65,2.17,1.59,0.2,294.97,322.11,80.8,53.17,4.11,0.39,0.39,281.71,289.34,63.95,51.68,5.07,3.05,0.52,49.55,329.07,72.14,55.64,7.62,2.13,0.76,262.9,261.81,76.76,53.04,0.12,1.51,0.04,287.34,157.44,67.74,51.75,7.98,2.02,0.8,274.2,275.35,70.3,52.57,5.76,1.09,0.58,271.67,281.51,71.58,47.67,6.92,1.09,0.68,284.16,278.69,76.97,55.02,2.52,3.71,0.27,265.29,40.95,66.11,46.54,7.28,1.43,0.74,282.37,278.47,88.77,44.84,0.02,0.16,0,263.65,319.16,76.89,47.92,6.11,0.64,0.61,272.83,269.79,74.46,51.61,1.22,4.67,0.14,257.4,228.72
148,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,64.74,52.46,5.45,5.1,0.57,270.12,251.96,75.15,55.85,1.89,2.96,0.2,276.05,352.05,81.87,55.82,1.47,1.2,0.15,245.72,300.11,69.69,44.83,6.71,1.39,0.67,277.65,271.07,65.61,48.02,5.36,2.14,0.53,255.09,276.33,84.44,31.93,3.28,0.16,0.33,301.07,298.83,75.55,49.36,5.89,0.93,0.59,269.33,270.33,78.3,41.29,4.67,1.27,0.47,285.66,286.39,75.99,37.32,5.72,1.12,0.57,295.14,289.85,80.39,52.79,2.13,1.37,0.21,291.48,318.87,80.4,53.17,4.18,0.01,0.4,283.94,288.43,63.71,52.1,4.69,3.21,0.48,54.99,328.54,71.38,55.52,7.62,1.96,0.76,262.9,260.14,76.8,53.01,0.24,1.03,0.05,284.44,137.12,66.94,51.82,8.01,1.94,0.8,270.14,273.95,69.73,52.67,5.8,1.47,0.58,269.48,279.03,70.9,47.77,7,0.91,0.69,284.16,277.79,77.1,55.19,1.94,4.25,0.21,232.1,39.32,65.4,46.65,7.18,1.44,0.72,284.22,277.75,88.77,44.84,0.04,0.11,0,261.76,354.1,76.27,47.92,6.14,0.6,0.62,274.17,269.63,74.39,51.54,0.82,4.28,0.1,253.25,217.91
149,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,64.25,52.28,5.11,4.69,0.53,271.31,248.57,75.1,56.02,1.69,3.21,0.18,270.89,338.73,81.74,55.89,1.47,1.19,0.15,247.32,293.97,69.01,44.84,6.74,1.16,0.68,276.76,270.26,65.07,48.07,5.47,1.66,0.54,265.56,274.73,84.15,32.1,3.29,0.26,0.33,301.07,299.82,74.96,49.36,5.94,0.88,0.59,270.55,269.16,77.85,41.41,4.7,1.27,0.47,284.99,284.2,75.43,37.52,5.84,1,0.59,293.01,288.79,80.24,52.92,2.07,1.19,0.2,289.84,316.03,80,53.17,4.21,0.42,0.4,284.54,287.09,63.46,52.47,4.34,3.28,0.45,60.26,326.88,70.63,55.38,7.63,1.72,0.77,264.17,258.84,76.85,52.97,0.35,0.75,0.06,282.23,134.05,66.14,51.86,7.99,2.19,0.8,265.5,271.74,69.16,52.75,5.77,1.48,0.58,269.48,277.63,70.2,47.86,7.08,0.73,0.7,284.16,277.12,77.2,55.31,1.41,4.32,0.16,206.22,40.47,64.69,46.74,7.16,0.87,0.72,288.92,277.56,88.77,44.84,0.05,0.08,0,261.76,357.81,75.65,47.91,6.2,0.46,0.62,281.05,269.39,74.36,51.49,0.46,3.82,0.06,250.93,194.15
150,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,63.77,52.08,5.01,3.58,0.51,271.31,246.02,75.02,56.16,1.59,3.21,0.16,270.89,324.91,81.6,55.95,1.49,0.99,0.15,247.9,290.45,68.34,44.83,6.73,1.02,0.68,276.76,269.5,64.52,48.12,5.53,1.25,0.55,271.67,273.54,83.86,32.26,3.29,0.3,0.33,299.34,299.77,74.36,49.35,5.98,0.62,0.6,270.55,269.09,77.38,41.53,4.75,1.02,0.48,283.54,283.18,74.86,37.7,5.99,1.06,0.6,289.89,287.39,80.08,53.04,2.04,1.02,0.2,286.89,312.94,79.58,53.17,4.27,0.88,0.41,282.8,284.64,63.22,52.8,3.96,3.4,0.41,79.46,324.39,69.88,55.22,7.68,1.36,0.77,264.17,257.99,76.89,52.94,0.44,0.55,0.06,281.15,131.65,65.35,51.85,7.91,2.67,0.8,261.87,268.85,68.58,52.82,5.82,1.64,0.58,270.36,275.54,69.49,47.94,7.17,0.55,0.71,282.46,276.6,77.28,55.37,0.79,4.66,0.1,186.51,51.8,63.98,46.84,7.13,0.8,0.71,292.1,278.24,88.77,44.85,0.11,0.26,0.01,262.78,12.92,75.02,47.91,6.34,0.08,0.64,277.96,269.77,74.36,51.46,0.27,3.25,0.02,247.28,139.08
151,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,63.29,51.88,5.12,2.11,0.53,270.29,245.36,74.9,56.29,1.71,3.25,0.17,271.55,310.72,81.46,55.99,1.47,0.99,0.15,250.57,284.82,67.65,44.82,6.77,0.95,0.68,280.55,268.49,63.97,48.15,5.58,0.98,0.56,273.06,272.55,83.57,32.41,3.31,0.37,0.33,296.77,297.85,73.76,49.34,6.06,0.43,0.61,271.56,268.81,76.91,41.64,4.84,0.85,0.49,281.83,282.18,74.27,37.87,6.12,1.23,0.61,289.89,285.53,79.92,53.14,2,0.98,0.19,285.39,309.62,79.16,53.17,4.31,1.28,0.42,281.26,282.02,63,53.09,3.54,3.62,0.37,94.94,321.49,69.13,55.06,7.64,1.18,0.77,261.55,257.29,76.94,52.9,0.48,0.36,0.06,280.55,130.35,64.56,51.82,7.86,2.82,0.79,260.64,266.46,68,52.86,5.84,1.8,0.58,267.77,273.04,68.77,48.02,7.22,0.48,0.72,281.82,276.12,77.33,55.41,0.43,4.18,0.06,172.83,69.99,63.28,46.95,7.15,1.16,0.71,293.91,279.69,88.77,44.86,0.08,0.11,0.01,262.78,28.54,74.37,47.9,6.42,0.24,0.64,277.96,268.97,74.39,51.45,0.43,2.72,0.03,243.87,93.96
152,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,62.81,51.66,5.13,1.36,0.52,268.02,244.73,74.74,56.39,1.9,3.15,0.18,271.55,298.5,81.32,56,1.43,1.29,0.14,253.08,274.43,66.97,44.79,6.77,0.86,0.68,280.55,268.02,63.4,48.17,5.7,0.91,0.57,275.26,271.44,83.27,32.56,3.33,0.56,0.34,295.03,296.23,73.15,49.32,6.11,0.35,0.61,270.94,268.3,76.43,41.73,4.87,0.78,0.49,281.83,281.03,73.67,38.03,6.23,1.22,0.62,289.89,284.08,79.73,53.17,2.04,0.98,0.19,283.56,305.54,78.74,53.17,4.35,1.44,0.43,279.84,279.63,62.77,53.34,3.19,3.67,0.33,133.87,316.5,68.39,54.89,7.59,1.12,0.76,258.55,256.81,76.97,52.86,0.49,0.23,0.05,281.14,132.51,63.78,51.75,7.75,2.86,0.78,259.32,264.35,67.41,52.88,5.85,1.88,0.59,266.21,270.61,68.06,48.09,7.25,0.53,0.72,281.82,275.72,77.36,55.41,0.26,3.71,0.03,160.87,135.06,62.57,47.08,7.09,1.47,0.71,297.52,280.98,88.78,44.86,0.07,0.06,0.01,263.92,33.78,73.72,47.89,6.49,0.37,0.65,278.88,268.44,74.42,51.45,0.46,1.82,0.03,232.07,79.19
153,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,62.35,51.44,5.14,1,0.52,267.44,243.61,74.54,56.46,2.2,3.14,0.21,267.46,288.76,81.18,56,1.43,1.2,0.14,254.47,269.49,66.3,44.76,6.73,1.02,0.68,279.42,267.34,62.83,48.18,5.76,0.93,0.57,272.9,270.19,82.97,32.71,3.33,0.49,0.33,295.67,296.23,72.53,49.3,6.19,0.4,0.62,269.59,267.57,75.94,41.82,4.88,0.74,0.49,283.42,280.14,73.04,38.19,6.41,1.06,0.65,289.89,283.35,79.54,53.17,2.05,1.06,0.19,283.56,301.52,78.3,53.17,4.39,1.48,0.44,277.6,277.12,62.54,53.54,2.93,3.67,0.31,175.8,309.87,67.65,53.17,7.54,1.21,1.87,256.82,256.25,77.01,52.83,0.48,0.15,0.05,282.48,134.47,63.02,51.66,7.61,2.81,0.77,256.9,262.51,66.83,52.87,5.81,1.97,0.58,264.65,268.19,67.33,48.16,7.23,0.93,0.72,282.79,274.58,77.37,55.38,0.4,2.98,0.03,161.58,181.97,61.89,47.23,6.93,1.88,0.7,307.25,282.38,88.78,44.86,0.05,0.05,0,264.94,37.64,73.06,47.87,6.6,0.22,0.66,280.89,268.64,74.41,51.46,0.18,0.92,0.01,232.07,42.09
154,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,61.89,51.19,5.17,0.9,0.52,257.57,241.51,74.32,56.51,2.44,3.2,0.23,268.25,279.91,81.03,56,1.42,1.09,0.14,255.5,264.97,65.62,44.74,6.67,1.05,0.67,278.78,267.48,62.25,48.18,5.79,0.86,0.58,272.9,269.36,82.67,32.87,3.37,0.32,0.34,294.96,296.5,71.91,49.26,6.25,0.59,0.62,267.24,266.49,75.46,41.91,4.86,0.77,0.49,283.42,279.4,72.4,38.34,6.58,0.9,0.66,285.88,282.87,79.35,53.17,2.05,1.12,0.2,283.56,297.48,77.85,53.17,4.5,1.47,0.45,271.93,274.71,62.29,53.69,2.79,3.63,0.29,194.21,300.57,66.92,53.17,7.5,1.24,0.73,259.1,255.77,77.03,52.79,0.47,0.23,0.05,283.2,136.87,62.34,51.58,7.02,3.42,0.68,265.9,261.58,66.25,52.83,5.76,2.1,0.58,263.92,265.55,66.61,48.2,7.22,1.2,0.73,281.48,273.5,77.36,55.33,0.59,2.28,0.05,164.38,196.72,61.22,47.38,6.84,1.98,0.69,308.91,283.63,88.79,44.86,0.07,0.17,0.01,265.88,86.77,72.4,47.86,6.68,0.2,0.67,276.64,268.49,74.41,51.47,0.2,1.51,0.02,231.05,344.04
155,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,61.46,50.92,5.01,1.35,0.5,162.47,238.91,74.06,56.54,2.71,3,0.26,264.92,273.66,80.89,55.98,1.41,1.02,0.14,256.48,260.38,64.96,44.71,6.62,1.09,0.67,278.78,267.62,61.66,48.17,5.84,0.89,0.58,272.9,268.29,82.37,33.02,3.38,0.34,0.34,294.96,297.11,71.28,49.22,6.26,0.63,0.62,267.84,265.83,74.98,41.98,4.85,0.74,0.49,281.81,278.95,71.73,38.47,6.85,1.34,0.69,287.8,280.91,79.12,53.17,2.12,1.17,0.22,284.78,293.23,77.39,53.17,4.55,1.5,0.46,269.64,272.04,62.05,53.81,2.67,3.5,0.27,207.69,292.06,66.2,53.17,7.39,1.38,0.72,260.3,255.99,77.05,52.76,0.42,0.46,0.03,284.07,140.27,61.7,51.48,6.49,4,0.65,269.15,260.21,65.68,52.78,5.68,2.2,0.57,263.92,263.03,65.89,48.24,7.16,1.45,0.72,280.31,272.41,77.34,55.27,0.68,1.51,0.06,165.54,207.21,60.56,47.56,6.66,2.27,0.68,313.65,285.41,88.79,44.86,0.07,0.18,0.01,266.58,112.74,71.73,47.84,6.71,0.18,0.67,274.51,268.5,74.39,51.49,0.48,2.82,0.03,232.21,285
